
"Saint Mary's",119.861,98.0463,0.909721,27-4,27,31,53,46.3,35.9,25.8,16.4,15.4,37.6,23.7,65.4367,50.1,46.4,38.8,30.7,0,0,58.2,53.4,36,36.7,65.4367,,,,2026,,,,4.51696,80.8,
"Texas A&M Corpus Chris",104.772,106.233,0.460266,18-14,18,32,49.2,50.1,41.7,47.5,19.1,19.3,31.9,29.2,66.0395,48,51.6,34.6,31.6,0,0,50.3,49.6,31.3,35.2,66.0395,,,,2026,,,,-8.22825,67.4,
"Ohio St.",125.376,102.677,0.908621,20-11,20,31,56.8,50.1,37.9,34.6,15.5,15.8,31.1,30.2,66.3764,58.3,52.2,36.3,31.2,0,0,51.6,52.4,39.9,40.4,66.3764,,,,2026,,,,2.33153,77.5,
"Florida St.",117.599,104.065,0.803132,17-14,17,31,51.6,52,34.8,32.4,15.4,18.9,31.3,33.1,70.6892,54.4,52.1,32.5,34.6,0,0,53,56.3,50.7,44.6,70.6892,,,,2026,,,,-1.94702,71.7,
"Seton Hall",108.857,96.8837,0.792495,20-11,20,31,47.8,47.3,35.6,41.9,16.9,21.8,35.9,32.1,65.095,48.6,45.8,30.5,32.8,0,0,51.3,58,27,42.2,65.095,,,,2026,,,,-0.306481,72,
"North Carolina",122.076,100.459,0.9039,24-7,24,31,54.5,47.9,37.7,23.3,14,13.7,31.5,28.6,67.7806,56.6,46,34.4,34.1,0,0,57.2,48.3,42,37,67.7806,,,,2026,,,,5.38993,68.6,
"Houston Christian",102.141,114.496,0.211957,12-20,12,32,49.7,54.2,36,30.7,18.9,17.6,29.9,32.5,64.0622,50.9,55.3,31.7,35,0,0,58.7,53.8,36.5,37.4,64.0622,,,,2026,,,,-14.8592,69.4,
Lehigh,103.014,113.706,0.243132,17-16,17,33,53.3,50.9,31.8,32.5,17.7,16.3,22.2,31.7,66.96,52.8,51.2,36.2,33.6,0,0,54.3,46.1,38.3,32.3,66.96,,,,2026,,,,-11.9409,73,
Navy,107.086,105.742,0.536238,26-7,26,33,53.2,48,39.6,25.6,16.8,18.3,31.6,26.9,65.1291,52.9,50.4,36,30.1,0,0,61.8,52.3,33.1,45.8,65.1291,,,,2026,,,,-4.10245,73.7,
"Saint Francis",101.328,122.817,0.0987,7-24,7,31,48.9,58.9,30.8,38.3,18.4,18.4,27.5,33.1,69.9635,47.5,60.1,34.2,38.1,0,0,51.6,56.3,37.8,40.9,69.9635,,,,2026,,,,-19.3197,69.5,
"Santa Clara",124.498,103.731,0.890768,25-7,25,32,54.9,51.5,26.3,38.3,15.9,20.4,36.7,32,69.8218,56.9,52.9,34.9,32.8,0,0,55.7,59.7,44.9,37.9,69.8218,,,,2026,,,,1.87597,74.8,
"Loyola Marymount",107.019,106.134,0.523843,15-17,15,32,51.8,48.9,31.1,32.5,17.5,16.6,26.7,32,67.1438,51.6,47.2,34.8,34.6,0,0,49.3,51,40.4,36.2,67.1438,,,,2026,,,,-9.99949,69.5,
Delaware,106.08,115.543,0.272372,10-21,10,31,53.3,51.5,30.6,30.2,18.2,14,20.8,31.1,63.069,51.7,50.6,36.8,35.1,0,0,52.3,60.7,46.2,43.4,63.069,,,,2026,,,,-15.9999,78.6,
"Miami OH",117.13,107.367,0.731222,31-0,31,31,59.2,50.7,40.6,31,14.5,17.5,25.2,27.4,70.0662,61.5,51.1,37.6,33.3,0,0,50.5,46.8,44.2,37.3,70.0662,,,,2026,,,,3.43955,75.1,
"New Mexico",116.745,102.263,0.821002,22-9,22,31,53.7,49.6,36.6,34.4,15.2,19.1,29.5,27.5,70.0241,53.4,53.6,36.1,30.3,0,0,51.7,53.5,42.4,48.3,70.0241,,,,2026,,,,0.031514,73.2,
"Coppin St.",92.4746,120.135,0.0470043,7-24,7,31,45.9,55.4,38.5,42.9,22.3,17.5,30.4,34.8,68.4971,45.8,53.9,30.7,38.3,0,0,51.5,62.5,35.2,43.2,68.4971,,,,2026,,,,-19.1135,67.2,
Temple,112.836,111.039,0.546038,16-15,16,31,50.5,50.5,41.1,35.9,13.7,15.2,29.9,30.2,64.9734,50.5,51.6,33.8,32.4,0,0,49.2,49.5,36.5,36.3,64.9734,,,,2026,,,,-9.30044,74.8,
Monmouth,106.683,107.062,0.489822,19-14,19,33,49.6,50.2,32.6,31.7,16.7,20,31.5,32.5,66.8581,48.6,49.6,34.4,34.1,0,0,54.1,51.1,34.2,38.3,66.8581,,,,2026,,,,-9.07251,75.2,
Southern,106.314,113.04,0.330588,15-16,15,31,48.9,53.2,41,43.8,16.5,18.7,31,31.6,70.2726,47.5,52.6,34.6,36,0,0,51.6,52.9,32.1,38.2,70.2726,,,,2026,,,,-10.0493,69.5,
"Southern Miss",104.951,109.367,0.383687,19-16,19,35,49,51.4,43.2,43.6,18.4,17.8,32.5,28.8,69.0933,51.3,51.1,28.9,34.5,0,0,43.8,47,28.7,39.4,69.0933,,,,2026,,,,-10.8852,73.6,
California,113.566,101.684,0.780895,21-10,21,31,51.9,49,37.3,37.4,14.9,16.3,25.2,30.5,67.882,50.3,51.4,36.1,30.3,0,0,54.5,55.5,42.7,41.2,67.882,,,,2026,,,,-0.0570477,77.8,
"Georgia St.",100.047,112.413,0.207478,10-22,10,32,44.2,50.6,37.2,34.9,15.9,16.4,27.7,33.6,67.9112,42.9,51.2,30.6,33.1,0,0,50.6,51.4,42.4,39,67.9112,,,,2026,,,,-17.5699,78.6,
"Miami FL",121.429,101.989,0.881463,24-7,24,31,56.2,51.3,37.4,29.3,16.5,18.4,37.6,25.8,68.0921,57.8,50,35.1,35.5,0,0,54.7,54.1,31.8,40.7,68.0921,,,,2026,,,,3.30066,68.1,
Georgia,125.645,105.616,0.880478,22-9,22,31,55,50,36.9,30.8,14.3,18.4,35.2,35.2,71.8976,57.4,50,34.5,33.4,0,0,48.3,47.6,43.5,37.7,71.8976,,,,2026,,,,3.18644,75.9,
"North Dakota",107.486,115.988,0.294125,18-17,18,35,49.4,56.5,37.8,43.8,14.1,19.4,27.4,32.4,67.3102,49.7,57.2,32.7,37.1,0,0,42.4,58.8,40.6,42.9,67.3102,,,,2026,,,,-11.2131,69.5,
Princeton,105.718,112.616,0.325878,9-20,9,29,49.6,52,34.6,34,17.1,14.3,27.2,28.5,63.757,48.6,55.7,33.9,31.1,0,0,55,50.1,44.5,41.4,63.757,,,,2026,,,,-14.6985,74.8,
"Saint Louis",120.65,102.602,0.865694,27-4,27,31,60.1,44.7,34.4,37,17.2,16.4,31.7,26.7,70.9752,59.1,44.7,40.9,29.7,0,0,59.7,51.1,44.7,41,70.9752,,,,2026,,,,2.27456,73.3,
"Arizona St.",116.757,103.312,0.803273,16-15,16,31,51.2,52.3,39.8,34.5,16.4,18.7,29.9,34.6,69.178,51.2,51.9,34.1,35.3,0,0,53.9,55.8,38.3,40.1,69.178,,,,2026,,,,-1.32476,75.6,
"Purdue Fort Wayne",105.403,113.717,0.294611,17-15,17,32,52.6,56.1,30.6,28.5,14.5,19.1,22.9,34.5,67.6967,53.7,55.5,34.2,37.9,0,0,49.8,55.9,45.3,44.1,67.6967,,,,2026,,,,-9.18093,70.7,
Iona,104.367,111.035,0.329107,18-14,18,32,51.9,48.9,29.3,28.8,17.2,16.6,27.8,31.2,69.1184,51.2,51,35.1,30.6,0,0,53.7,56.5,45.9,40.7,69.1184,,,,2026,,,,-10.2966,70.7,
Stetson,105.704,118.328,0.214604,12-21,12,33,53.1,55.2,32.4,30.4,18.1,15.1,26.6,31.8,66.7377,52.5,57.6,36,34.6,0,0,58.5,54.5,44.7,41.1,66.7377,,,,2026,,,,-15.8113,69.2,
Marshall,112.616,116.182,0.411304,19-13,19,32,54.8,50.3,29.2,41.1,16.6,16.3,31.9,33.8,69.3751,54.6,50.3,36.8,33.6,0,0,56.5,46,44.3,39.6,69.3751,,,,2026,,,,-8.39036,73,
"Eastern Michigan",102.145,108.137,0.341742,10-21,10,31,49.6,50.3,29.3,35.5,17.4,15.6,27.8,29.1,66.3944,50,50.8,32.4,32.9,0,0,47.9,51.3,31.8,35.6,66.3944,,,,2026,,,,-14.5418,73.2,
Niagara,100.516,117.669,0.140416,8-22,8,30,50.5,52.8,26.6,33.8,18.9,16.6,24.8,32.9,62.1638,50.5,52.7,33.7,35.3,0,0,60,52.5,40.5,40.4,62.1638,,,,2026,,,,-18.2143,72.2,
Campbell,111.185,112.912,0.455823,16-18,16,34,50.1,53.9,43.5,37,17.6,17,33.5,32,69.8109,51.2,54.2,32.3,35.5,0,0,44.9,49.8,36.9,29.9,69.8109,,,,2026,,,,-10.7693,72.5,
Mercer,111.564,114.458,0.426894,19-13,19,32,53.1,52.5,39.2,29.7,15,17,32.6,33.2,68.9191,53,51.3,35.6,36.2,0,0,46.2,46.8,39.2,42.1,68.9191,,,,2026,,,,-8.3804,73,
Lindenwood,100.89,109.072,0.289719,18-15,18,33,48,49.1,38.6,37.4,18.7,18.4,33.2,31.8,72.3707,49.6,49.4,29.4,32.4,0,0,49.1,47.9,30.7,32.9,72.3707,,,,2026,,,,-11.0498,67.4,
"St. Bonaventure",113.458,113.853,0.490009,15-16,15,31,52.2,54,29,33.9,16.9,17,34.7,29.2,67.0735,50.7,53.6,37,36.4,0,0,55.7,56.9,31.6,41.1,67.0735,,,,2026,,,,-9.51382,75.4,
"Oregon St.",109.814,109.736,0.502027,17-16,17,33,50.5,50.3,43.1,35.1,17.7,15.3,26.8,32.1,65.1713,48.8,51,35,32.9,0,0,61.2,55.7,44.3,41.5,65.1713,,,,2026,,,,-7.39373,77.2,
Lipscomb,105.753,111.622,0.349523,19-13,19,32,54.1,53.2,26,29,16,17.7,25.8,30.2,69.4167,54.5,54.3,35.7,34.3,0,0,62.3,46.2,47.9,40.2,69.4167,,,,2026,,,,-7.68419,74.9,
"Kennesaw St.",110.51,110.382,0.503346,18-13,18,31,50.5,49.1,44.2,48.4,16.8,15.9,35.4,30.2,71.5155,50.4,46.9,33.7,35,0,0,52.2,49.1,43.7,38,71.5155,,,,2026,,,,-8.35655,69.8,
"James Madison",109.627,112.837,0.417802,18-15,18,33,53.1,49,35.9,40.8,17.3,12.8,30.6,29.5,65.9222,53.2,48.9,35.4,32.7,0,0,48.3,45.5,42.5,38.2,65.9222,,,,2026,,,,-10.2096,70.3,
Georgetown,114.807,104.977,0.736789,14-17,14,31,49.9,50.3,38,35.6,15.5,16.4,32,31.7,66.4721,50.7,50.4,32.3,33.4,0,0,58.4,53.9,35.6,41.1,66.4721,,,,2026,,,,-5.49384,73.8,
"USC Upstate",99.6431,111.304,0.218795,13-19,13,32,48.3,51,32.8,36,18.2,16.4,29.2,31.4,67.5583,48.9,49.5,31.4,35.6,0,0,46,44.7,35.6,36.1,67.5583,,,,2026,,,,-14.115,68.1,
"Morgan St.",99.9621,121.831,0.0931979,14-15,14,29,46.3,52,42,51,18.1,16.5,30.8,35.2,70.5017,45,54,32.4,32,0,0,52.6,57.1,35.2,32.5,70.5017,,,,2026,,,,-12.0233,74.3,
"New Hampshire",96.4498,116.478,0.102494,9-21,9,30,46.7,53.4,28.5,35.8,16.5,15.8,25.7,26.9,67.3603,47.4,54.6,30.5,34.3,0,0,44.3,48,43.1,36.9,67.3603,,,,2026,,,,-16.279,65.1,
"Iowa St.",122.774,94.8535,0.951066,25-6,25,31,56.3,49.8,34.9,28.3,15.1,22.4,35.4,28.3,67.1574,55.5,50.6,38.3,32.5,0,0,59.4,54.5,38.7,43.1,67.1574,,,,2026,,,,6.36113,68,
"Alcorn St.",98.0879,117.015,0.116184,9-22,9,31,47.9,55.6,31,39.2,19.6,18.3,27.2,35.8,68.0369,46.8,58.6,33.4,33.4,0,0,46.8,55.7,33.8,35.3,68.0369,,,,2026,,,,-15.618,71,
Purdue,131.606,101.527,0.951853,23-8,23,31,57.9,52.3,28.3,27.5,13.8,15.9,35.9,26,64.9502,58,53.1,38.5,34.2,0,0,65.4,56.3,40.8,45.8,64.9502,,,,2026,,,,6.54687,74.2,
Drake,110.001,113.818,0.403153,14-20,14,34,51.4,52.6,33.5,32,15,14.6,26.6,29.9,67.0751,51.7,51.1,34,36.4,0,0,51.6,54.8,45.7,43.3,67.0751,,,,2026,,,,-13.4565,71.4,
Marquette,112.145,101.702,0.75474,12-19,12,31,50.5,50.3,33,32.2,16.2,19.5,29.6,35.1,69.0064,52.4,51.2,31.9,32.7,0,0,57.7,60.1,41.7,39.7,69.0064,,,,2026,,,,-6.80636,67.3,
"Holy Cross",101.275,118.212,0.144506,11-22,11,33,49.8,54.8,31.5,27.6,15.3,14.1,21.9,27,65.4249,50.4,57.2,32.5,34,0,0,44.7,50.3,37.3,39,65.4249,,,,2026,,,,-18.0674,77.2,
Houston,125.852,93.6785,0.967557,26-5,26,31,52.3,46.9,26.6,39,12.7,21.4,36,31,63.4002,52.7,46.6,34.5,31.5,0,0,53.5,54.6,41.6,41.7,63.4002,,,,2026,,,,7.84635,77.1,
Hampton,101.271,112.935,0.222065,13-19,13,32,45.7,52,39.2,46.5,17,17.2,32.9,30,65.3997,47.1,54,28.8,32.1,0,0,48.9,50.5,37.1,33.6,65.3997,,,,2026,,,,-14.4858,72.5,
"Western Michigan",107.765,117.992,0.260626,10-21,10,31,49.9,54.4,32.8,37.5,16.9,13.4,30.5,29.1,67.7369,48.1,54.5,35.3,36.1,0,0,48.1,53.9,36.1,43.7,67.7369,,,,2026,,,,-15.2313,74.4,
"New Mexico St.",109.976,112.247,0.441506,15-15,15,30,49,49.1,34.4,44,14.8,14.6,32.8,30,66.5491,49,49.1,32.6,32.8,0,0,50.4,47.9,39.2,41.6,66.5491,,,,2026,,,,-10.6265,74,
"Ball St.",99.701,108.84,0.267249,12-19,12,31,47,52.7,31.6,32.1,16.2,18.7,27.1,31,63.5924,47,53,31.4,34.8,0,0,53.6,54.1,39.4,41.2,63.5924,,,,2026,,,,-14.5038,71,
Milwaukee,106.393,115.516,0.279679,12-20,12,32,49.9,55.5,32.1,35.9,15.2,15.8,33,29.2,67.5877,50.8,56,32.3,36.5,0,0,48.1,55.8,38.1,40.2,67.5877,,,,2026,,,,-13.4503,68.7,
Portland,106.84,108.743,0.449412,15-19,15,34,51.2,52.7,34.4,32.6,19.7,17,28.1,32.5,68.456,54.7,51.4,29.9,36.1,0,0,61.6,66.7,35.4,45.6,68.456,,,,2026,,,,-10.3403,74,
Albany,104.191,118.257,0.189026,11-21,11,32,51.3,53.2,24.9,35.7,18.5,15.8,32.7,32.4,65.2244,52.8,52.7,32.6,36,0,0,48.9,56.4,37.6,40.6,65.2244,,,,2026,,,,-17.198,65.9,
"Tarleton St.",103.943,107.705,0.39918,14-17,14,31,48.4,53.5,41.2,46.1,20.1,23.5,31.6,35.6,69.3028,48.4,54.3,32.3,35,0,0,41.9,55.3,24.3,40.9,69.3028,,,,2026,,,,-10.8662,74.3,
"San Francisco",113.79,109.831,0.600428,17-16,17,33,51.2,50.8,40.1,29.6,15.8,14.1,31.3,29,65.8467,50.7,50.6,34.6,34.1,0,0,55.6,52.6,46.1,35.8,65.8467,,,,2026,,,,-6.90068,70.9,
Bucknell,99.5078,114.624,0.164331,10-23,10,33,48.5,54.7,29.8,35.3,19,17.9,27,31.3,67.0132,50.4,54.1,30.6,37,0,0,54,61.8,42.7,45.7,67.0132,,,,2026,,,,-18.0762,76.8,
Connecticut,123.861,95.5361,0.951939,27-4,27,31,55.6,45.6,31.2,40.1,16.5,18.3,34.9,28.6,65.0117,56.9,45.2,35.7,30.8,0,0,65.3,48.9,40,35.8,65.0117,,,,2026,,,,8.47254,71.1,
"New Haven",96.7375,112.042,0.155897,14-17,14,31,48.7,51.8,31.7,27.7,17.8,17.1,21.5,26.8,63.3287,51,52.1,30.2,34.3,0,0,49.7,48.9,39.8,38.4,63.3287,,,,2026,,,,-13.0396,70.2,
"Southern Indiana",96.5606,114.788,0.120407,7-23,7,30,43.7,49.4,37.2,36.2,17.2,16.4,31.4,33.8,67.7172,43,48.7,29.9,34.1,0,0,43,40.3,39.7,27.1,67.7172,,,,2026,,,,-20.2331,66.6,
"Florida Gulf Coast",105.783,112.137,0.338306,16-18,16,34,52,53.4,29.1,38.3,15.9,16.5,31.1,28.2,67.5858,53.3,53.6,33.2,35.4,0,0,52,53.3,38.4,46.2,67.5858,,,,2026,,,,-13.2836,72.1,
"San Jose St.",112.136,117.476,0.36936,8-23,8,31,49.3,57.4,32.7,35.5,15.3,17.5,29.6,36.1,64.8018,47.1,59.1,35.2,36.5,0,0,41.8,57.8,37.8,39.5,64.8018,,,,2026,,,,-13.6439,74.3,
"Utah Valley",113.28,104.34,0.720179,24-7,24,31,55.3,49.1,37.3,39.7,20.2,21.4,35.2,31.6,68.9489,57.5,47.6,33.8,34.8,0,0,62.1,53.2,32.9,32.9,68.9489,,,,2026,,,,-1.95534,69,
Missouri,120.375,103.584,0.849116,20-11,20,31,55.5,51.4,42.5,34.9,17.8,16.7,35.5,31.6,66.3008,57.2,48.5,34.9,36.7,0,0,50.9,51.3,36.4,43.2,66.3008,,,,2026,,,,1.51657,68.7,
Cincinnati,113.583,94.8429,0.888305,17-14,17,31,50.7,48,29.4,30.1,16.9,18.6,30.9,27,67.7416,51,48.4,33.5,31.7,0,0,63.9,55.3,43.9,40.6,67.7416,,,,2026,,,,-1.63782,68.1,
"South Dakota St.",108.113,112.436,0.389149,14-18,14,32,52,51.8,29.7,34.5,16.1,14.5,30.3,25.1,66.9755,52.7,52.4,34,34.1,0,0,51.3,52.7,38.8,47,66.9755,,,,2026,,,,-12.5985,72,
"Boston University",112.832,119.27,0.345668,17-16,17,33,58.1,53.7,31.1,30.1,17.8,13.1,27.8,27.6,63.186,57.1,53.2,39.5,36.3,0,0,54.5,49.2,44.2,40.8,63.186,,,,2026,,,,-12.6438,73,
"Air Force",97.2052,114.801,0.128606,3-28,3,31,49.6,56.6,35.6,36.1,21.8,15,21.4,31.1,66.128,51.5,56.3,31.3,38,0,0,56.2,53.9,41.9,38.9,66.128,,,,2026,,,,-19.4766,63.4,
Bradley,111.381,108.536,0.573866,21-12,21,33,51,52.6,36.1,37.8,13.8,19.3,27.3,28.2,67.5104,49.2,51.3,35.8,36.3,0,0,50.7,54.2,40.4,40,67.5104,,,,2026,,,,-5.83857,74.1,
Troy,111.425,109.586,0.547702,22-11,22,33,51.9,50.1,36.3,32.1,17,16.9,34.8,31.6,65.0402,53.7,52,33.2,31.3,0,0,57,49.3,45.6,38.4,65.0402,,,,2026,,,,-6.02081,73.8,
Gonzaga,120.17,94.2528,0.942332,29-3,29,32,56.1,46.2,30.8,31.7,13.7,20.6,34.8,25.1,69.2437,58.5,46.1,33.7,31,0,0,55.9,53,30.6,43.5,69.2437,,,,2026,,,,6.80673,70.4,
"South Florida",117.747,103.248,0.819229,23-8,23,31,51,48.9,42,38.6,15.2,18.7,38.2,31.7,71.4417,52.2,46.9,33,34.7,0,0,59.2,51.7,44.1,39.3,71.4417,,,,2026,,,,-0.638076,74.2,
Stonehill,92.7789,108.735,0.138835,12-21,12,33,46.9,47.8,27.3,30.3,19.4,13.4,27.5,27.1,66.3604,46.5,46.7,31.7,33.4,0,0,51.3,44,40.5,32.4,66.3604,,,,2026,,,,-17.4481,68.5,
"Loyola MD",104.144,119.739,0.16733,12-20,12,32,50.4,54.7,29.9,32.7,15.5,15.3,27.6,29,68.1699,51.9,58.3,32.6,32.8,0,0,48.8,55.5,47.2,39.6,68.1699,,,,2026,,,,-16.6619,71.5,
Belmont,120.732,109.578,0.753014,26-6,26,32,61,49.9,32.5,30.7,18.1,17.4,28.8,29.2,68.9608,60.6,48.5,41,34.2,0,0,61.9,54.5,45.7,49.1,68.9608,,,,2026,,,,-0.458268,68.6,
Siena,108.14,110.288,0.443699,22-11,22,33,50.8,48.9,34.1,27.4,15.8,17.3,31.5,29.5,64.5692,53.1,48.8,30.6,32.8,0,0,52.8,48.2,32,38.8,64.5692,,,,2026,,,,-7.75176,76.6,
"Southern Utah",107.553,115.515,0.305489,10-21,10,31,51,53.9,33.8,29.7,20.3,14.9,28.9,33.2,70.286,51.2,52.2,33.7,38.6,0,0,49.8,47.3,34.9,29.7,70.286,,,,2026,,,,-14.5516,71.6,
"N.C. State",123.314,104.117,0.875004,19-12,19,31,55.1,52.5,34.5,36.6,13.2,18.3,28.6,30.5,69.0134,53.6,52.5,38,35,0,0,54.9,49,44,45.2,69.0134,,,,2026,,,,0.307555,76,
Pittsburgh,111.913,105.541,0.662421,12-19,12,31,50.8,52.7,30.4,30.9,17.4,16.4,33.5,28.4,63.7845,51.3,53.5,33.3,34.4,0,0,53,52.3,42.9,40.9,63.7845,,,,2026,,,,-7.05518,67,
Furman,107.542,109.379,0.451445,22-12,22,34,54.8,50.1,32.1,28.9,17.8,13.7,31,27.5,65.8282,59,50.9,33.3,32.6,0,0,55.8,46.8,46.3,41.9,65.8282,,,,2026,,,,-8.57575,69.8,
Massachusetts,110.634,111.251,0.484027,16-15,16,31,53.3,52.3,37.5,45.7,17.9,16.9,32.7,26.5,70.3335,52.9,54.7,36.1,32.8,0,0,59.8,58,35.9,42.5,70.3335,,,,2026,,,,-10.8106,67.5,
"Mount St. Mary's",99.676,108.618,0.271303,15-17,15,32,50.6,47.2,33.3,37.3,22.4,15.3,32.3,29.1,67.7893,51.8,46.2,32.7,32.3,0,0,55.2,52.9,42.6,44.9,67.7893,,,,2026,,,,-12.355,67.4,
Bryant,97.2603,120.367,0.0793433,9-22,9,31,46.9,52.7,29.4,33.5,20.2,14.6,27.7,31,64.2002,48.7,51.8,30,36.3,0,0,53.1,51.3,47.9,35.8,64.2002,,,,2026,,,,-17.7967,76,
Syracuse,115.957,105.189,0.754127,15-16,15,31,52.6,50.1,36,33.4,15.9,17.6,29.2,33.1,67.4058,54.3,49.5,33.2,34.1,0,0,46.8,52.7,36.6,35.5,67.4058,,,,2026,,,,-4.01961,64.9,
"Jacksonville St.",106.369,108.454,0.444404,15-16,15,31,49.6,49.8,43.1,38.6,16.9,16.2,30,27.9,65.0908,47.1,50,35.9,33,0,0,49.8,51.8,38,43.3,65.0908,,,,2026,,,,-11.8679,68.5,
"McNeese St.",113.805,103.839,0.741514,26-5,26,31,51.1,49,38.8,42.4,14.2,24.7,35,35.9,66.2694,53.5,48.9,31.1,32.8,0,0,49,57.6,35.4,46.8,66.2694,,,,2026,,,,0.37321,74.8,
Quinnipiac,104.432,108.434,0.393541,19-13,19,32,48.2,48.9,33.8,30.6,15.9,17.4,34.1,32,70.0604,46.7,47.1,34,34.9,0,0,49.4,52.5,33.7,35.4,70.0604,,,,2026,,,,-8.49004,69.1,
"Rhode Island",104.823,103.381,0.539743,16-15,16,31,50,50.7,39.2,42.7,19.1,21.6,31,31.6,66.0176,53.6,49.6,30.2,34.9,0,0,48.1,54.4,43.3,41.6,66.0176,,,,2026,,,,-8.48304,72.6,
"Detroit Mercy",110.028,112.095,0.44669,17-14,17,31,49.9,52.5,32.6,37.4,16,14.4,33.4,30.7,68.85,48.6,54.1,35,33.5,0,0,48.2,58.6,31.2,43.1,68.85,,,,2026,,,,-8.84853,78.6,
"Sam Houston St.",115.56,108.866,0.665124,21-10,21,31,53.1,51.2,34.1,36.5,16.7,16.1,35.4,29.8,70.1252,50.6,53.1,38.4,32.4,0,0,52.3,51.1,35.9,41.9,70.1252,,,,2026,,,,-4.52363,72.9,
"East Tennessee St.",108.559,110.381,0.4523,23-11,23,34,55.3,51,35,36.4,15.2,18.5,28.3,27.9,66.0038,57.2,52.6,34.7,32.9,0,0,50.8,55.2,37.8,47.7,66.0038,,,,2026,,,,-7.28716,74.7,
Duquesne,111.033,107.397,0.594583,17-14,17,31,52.7,52.4,38.8,40.4,17.9,18.2,30.1,29.6,69.3106,55,52.1,33.2,35.2,0,0,55.9,55.9,44.5,40.2,69.3106,,,,2026,,,,-6.97084,71.9,
"Virginia Tech",117.9,103.271,0.821053,19-12,19,31,52.4,50.6,33.8,28.1,14.9,17.4,31.2,32.8,67.1743,51.8,53.9,35.6,30.4,0,0,52.5,46.9,39.9,39.7,67.1743,,,,2026,,,,-0.203676,73.8,
"North Carolina Central",100.389,123.374,0.0854226,12-17,12,29,47.3,55.5,39.2,36.2,18.2,19.7,29.1,39,66.3805,46.2,55.1,33,37.3,0,0,53.6,59.2,33.9,41.2,66.3805,,,,2026,,,,-12.1974,73.4,
"North Dakota St.",112.163,106.684,0.640116,27-7,27,34,53.4,51.5,30.7,29.1,15.6,18.7,33.6,25.7,66.3565,53.2,52.6,35.7,33.5,0,0,53,55.1,42.7,44.4,66.3565,,,,2026,,,,-3.24051,71.6,
"Northwestern St.",101.342,113.316,0.216821,10-22,10,32,48.6,53,40.1,36.3,18.3,16.9,26.1,32.6,64.7334,48,52.9,33.2,35.5,0,0,50.7,51.9,33.9,37.9,64.7334,,,,2026,,,,-16.105,74,
Fairfield,106.089,113.579,0.313341,21-13,21,34,48.8,51,27.7,30.4,15.3,16.8,35.8,29.1,67.0547,48.2,50.8,33.2,34.3,0,0,45.2,52.6,35.4,35.9,67.0547,,,,2026,,,,-9.7835,70.5,
Arkansas,128.381,102.414,0.93078,23-8,23,31,56.7,51.5,36.5,32,12.3,16.1,32.2,31.7,71.1101,56.3,54.1,38.3,31.5,0,0,52.8,50.4,33.4,38.6,71.1101,,,,2026,,,,5.838,74.5,
"Cal St. Bakersfield",102.076,117.86,0.160647,8-24,8,32,45.7,54,42.2,42.6,18.9,17.9,30.4,35.6,70.047,46.6,53.9,29,36,0,0,44.6,54.2,28.9,39,70.047,,,,2026,,,,-18.0671,73.8,
"George Washington",117.907,107.943,0.734057,17-14,17,31,54.9,52.2,35.6,34.7,18,18,36.4,28.8,69.3531,56.5,53.4,35.4,33.7,0,0,54.8,59.9,46.2,43,69.3531,,,,2026,,,,-7.19846,72.5,
"UNC Asheville",104.512,111.816,0.315002,15-17,15,32,51,51.3,40,38.7,17.4,15.5,29.8,31.3,64.7909,50.1,52.8,35.1,32.6,0,0,40.4,48.7,33.6,38.4,64.7909,,,,2026,,,,-12.5239,68.4,
Dayton,111.398,101.285,0.749226,21-10,21,31,52.3,50.9,47.2,35.2,17.5,21.5,26.9,30.2,67.1998,53.3,49.4,33.9,35.4,0,0,59.1,51.1,41.3,41,67.1998,,,,2026,,,,-1.60424,75.1,
"Stephen F. Austin",114.105,104.062,0.742605,27-4,27,31,52.1,47.3,30.6,30.4,14.1,17.2,34.9,28.5,65.8883,50.3,49,36.4,29.4,0,0,49.1,46.7,39.9,35.1,65.8883,,,,2026,,,,-0.314074,68.5,
"Arkansas St.",110.392,109.095,0.533947,20-12,20,32,51.7,50.3,39.1,37,19.8,14.9,38.2,27,72.094,53.6,50.8,32.9,32.9,0,0,55.8,51.4,44.9,38.8,72.094,,,,2026,,,,-7.1714,73.3,
Army,100.578,119.059,0.125657,11-21,11,32,49.3,55.1,26.8,39.6,17.2,15.4,29.6,27.7,67.1283,50.7,56.4,32,35.6,0,0,59,53.5,53.3,41.7,67.1283,,,,2026,,,,-17.2484,71.7,
Oakland,114.243,115.401,0.471044,16-16,16,32,52.7,54.7,38.1,24.6,14.7,15.1,31.3,34.4,69.9443,53,57,34.7,34.3,0,0,54.9,66.3,34,41.7,69.9443,,,,2026,,,,-8.27023,75.1,
"Southeast Missouri St.",101.724,108.641,0.319389,20-13,20,33,49.8,48.8,38.8,48,16.9,18.1,29.6,28.2,68.9261,51.8,48.4,30.9,33.1,0,0,45.7,43.9,36,33.2,68.9261,,,,2026,,,,-9.18462,69.5,
Binghamton,99.033,123.314,0.074348,8-23,8,31,50,54.3,41.5,34.6,18.8,13.3,20.9,29.4,65.4845,50.6,54.7,32.5,35.8,0,0,48.7,48.8,30.9,39.2,65.4845,,,,2026,,,,-20.3647,75.3,
